curves|label
{x*y+t^2=x*y^2+y^3+x^2*z-y^2*z+y*z^2-z^3+x*y*t-y*z*t=0,x*t-y*z=x*y^2+x^2*z+z^3+x*y*t-z^2*t+y*t^2+z*t^2+t^3=0}|4.3.a_d_i_ab
{y^2=x^10+2*x^9+x^7+x^6+2*x^2+2*x+2,x*t-y*z=y^3+x^2*z-z^3+x^2*t+y^2*t+x*z*t-x*t^2-y*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t+x*z*t-z^2*t-y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z-y*z^2+y^2*t+x*z*t+x*t^2-z*t^2=0}|4.3.a_d_i_b
{x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+z^2*t+y*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-x*y*t-y^2*t-z^2*t-x*t^2+t^3=0}|4.3.a_d_i_c
{x*t-y*z=y^3+x^2*z+z^3-x*z*t-z^2*t+x*t^2+t^3=0,x*t-y*z=y^3+x^2*z-z^3-x*z*t+z^2*t+x*t^2-y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^3-y*z^2+z^3+y*z*t+z^2*t+x*t^2+y*t^2=0}|4.3.a_d_i_d
{x*y+t^2=-y^3+y^2*z+x*z^2-z^3+x^2*t+y^2*t-y*z*t=0,x^2+y^2+z*t=y^2*z+z^3-y^2*t+x*z*t+y*z*t+z^2*t-y*t^2=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+x*z*t-y*z*t+z^2*t+x*t^2-y*t^2+z*t^2-t^3=0}|4.3.a_d_i_e
{x*t-y*z=y^3+x^2*z+x*y*t+z^2*t+x*t^2+y*t^2-z*t^2=0,x^2+y^2+z*t=-z^3+y^2*t+y*z*t-z^2*t+x*t^2-z*t^2=0}|4.3.a_d_j_ab
{x*t-y*z=y^3+x^2*z+x^2*t+x*z*t-z^2*t-x*t^2-y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t-y*z*t-z^2*t-y*t^2+z*t^2=0,x^2+y^2+z*t=y^3-y*z^2+y^2*t+x*z*t-y*z*t-x*t^2-y*t^2-t^3=0}|4.3.a_d_j_b
{x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+y^2*t-x*z*t-z^2*t+x*t^2-y*t^2-z*t^2=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t+x*z*t+y*z*t+z^2*t-y*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+x*z*t+z^2*t+y*t^2+z*t^2+t^3=0}|4.3.a_d_j_c
{y^2=x^10+x^7+2*x^6+x^4+x^3+2*x,x*y+t^2=y^3+x^2*z+y*z^2+z^3=0,x*y+t^2=y^3+x^2*z+y*z^2-z^3=0,x*t-y*z=x*y^2+x^2*z+z^3+y^2*t-x*z*t-x*t^2-y*t^2-z*t^2-t^3=0}|4.3.a_e_a_g
{x*t-y*z=y^3+x^2*z+z^3+x*y*t+y*t^2+z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3-x*y*t+y^2*t+x*z*t+z*t^2-t^3=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t+z^2*t-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x*z*t+z^2*t+y*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x*y*t+x*z*t+x*t^2+y*t^2+z*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t-y^2*t+x*z*t+z^2*t-x*t^2+z*t^2-t^3=0}|4.3.a_e_a_h
{y^2=x^9+2*x^7+x^6+x^5+2*x^2+2,y^2=x^9+x^7+2*x^6+2*x^5+x^2+x+1,x*y+t^2=y^3+x*z^2+y*z^2+z^3+x^2*t+y^2*t+y*z*t=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t+x*z*t-y*z*t+z^2*t-y*t^2-z*t^2=0}|4.3.a_e_a_i
{x*y+t^2=y^3+x^2*z+y^2*z+x*z^2-z^3+x*y*t-y^2*t+y*z*t-z^2*t=0,x*t-y*z=x*y^2+x^2*z+y^2*t+x*z*t+z^2*t+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t-x*z*t-z^2*t-x*t^2+y*t^2-t^3=0,x^2+y^2+z*t=y^3-y*z^2+z^3+y*z*t+z^2*t+x*t^2+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3-z^3+y^2*t+x*z*t-y*z*t-z^2*t+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^3-y*z^2+y^2*t+x*z*t+y*z*t-z^2*t-x*t^2+t^3=0}|4.3.a_e_a_j
{y^2=x^9+x^8+2*x^7+2*x^6+x^5+2*x^4+x^2+2,y^2=2*x^9+2*x^8+x^7+x^6+2*x^5+x^4+2*x^2+1,y^2=x^10+2*x^8+2*x^7+x^5+2*x^4+x^3+2*x^2+2,y^2=2*x^10+x^8+x^7+2*x^5+x^4+2*x^3+x^2+1,y^2=x^9+x^8+2*x^7+2*x^6+2*x^5+2*x^4+2*x^3+x^2+x+1,y^2=2*x^9+2*x^8+x^7+x^6+x^5+x^4+x^3+2*x^2+2*x+2,y^2=x^10+2*x^9+x^8+x^6+2*x^5+x^4+2*x^3+2*x,y^2=x^9+2*x^7+2*x^6+x^5+2*x^3+x^2+2*x+2,x*y+t^2=y^2*z+z^3+x^2*t+y^2*t-z^2*t=0,x*y+t^2=-y^2*z+x*z^2-y*z^2+z^3+x^2*t+x*y*t-y^2*t+x*z*t-y*z*t=0,x*y+t^2=y^3-y^2*z+x*z^2-y*z^2-z^3+x^2*t-x*y*t-y^2*t+x*z*t+y*z*t+z^2*t=0,x*y+t^2=x*y*z-z^3+x^2*t+x*y*t-y^2*t+y*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x*y*t-y*t^2+z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3-x*y*t+x*z*t+z^2*t+t^3=0,x*t-y*z=x*y^2+x^2*z-z^3+y^2*t-z^2*t+x*t^2-y*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+y^2*t-x*t^2+y*t^2-z*t^2+t^3=0,x*t-y*z=x^2*y+y^3+x^2*z-z^3-x*z*t+z^2*t-y*t^2+t^3=0,x^2+y^2+z*t=y*z^2+y^2*t+y*z*t-z^2*t+x*t^2+z*t^2=0,x^2+y^2+z*t=y^2*z+z^3+y*z*t+z^2*t+x*t^2+z*t^2=0,x^2+y^2+z*t=y^2*z-z^3+y^2*t+y*z*t+z^2*t+x*t^2+y*t^2+z*t^2=0,x^2+y^2+z*t=-z^3+y^2*t+x*z*t+y*z*t-y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t-y*z*t+z^2*t-y*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t-y*z*t+z^2*t+x*t^2-y*t^2-z*t^2=0}|4.3.a_e_a_k
{x*y+t^2=y^2*z+x*z^2+z^3+x^2*t+y^2*t+y*z*t+z^2*t=0,x*y+t^2=y^3+x*y*z+y^2*z+z^3+x^2*t+x*y*t+y^2*t+x*z*t-y*z*t-z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t+x*z*t+z^2*t-x*t^2+y*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x*z*t+z^2*t+y*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2+y*z*t+z^2*t+x*t^2+y*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2-y*z*t+z^2*t+x*t^2=0}|4.3.a_e_a_l
{x*t-y*z=y^3+x^2*z+x^2*t-z^2*t-y*t^2+z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+x^2*t-y^2*t+x*z*t-z^2*t-x*t^2+y*t^2-t^3=0,x^2+y^2+z*t=y^2*z+z^3+z^2*t+x*t^2+y*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2+y*z*t+x*t^2+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3-y*z^2+z^3-y*z*t+z^2*t+x*t^2-y*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+x*z*t-y*z*t+z^2*t+y*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2-y^2*t+x*z*t+y*z*t+z^2*t+y*t^2-z*t^2-t^3=0}|4.3.a_e_a_m
{x*y+t^2=y^2*z+y*z^2-z^3+x^2*t+y*z*t-z^2*t=0,x*y+t^2=y^2*z+y*z^2-z^3+x^2*t+y^2*t+x*z*t+z^2*t=0,x*y+t^2=x*y*z+z^3+x^2*t+y^2*t+y*z*t-z^2*t=0,x*y+t^2=x*y*z-z^3+x^2*t-y^2*t+x*z*t+y*z*t=0,x*y+t^2=-y^3+x^2*z+x*y*z-y^2*z+x*z^2-y*z^2-z^3+y^2*t-y*z*t=0,x*y+t^2=y^3+x^2*z+x*y*z+x*z^2+y*z^2-z^3+x*y*t-y^2*t-y*z*t-z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x*y*t+x*z*t-y*t^2=0,x*t-y*z=y^3+x^2*z+z^3+x*y*t+x*z*t-z^2*t+x*t^2+y*t^2+z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3-x*y*t-x*z*t+z^2*t+y*t^2+z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3-x*y*t+y^2*t+x*z*t+z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t-x*z*t-z^2*t-y*t^2=0,x*t-y*z=x*y^2+x^2*z+y^2*t+x*z*t-z^2*t-x*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-y^2*t-x*z*t-z^2*t-x*t^2-y*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-x*y*t+y^2*t-x*t^2-y*t^2-z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-x*y*t-y^2*t+x*z*t+z^2*t+x*t^2-y*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t+y*z*t-z^2*t-y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+z^3+y*z*t+x*t^2+y*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t-z^2*t+x*t^2-y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t+x*t^2+z*t^2=0,x^2+y^2+z*t=y^2*z-z^3-y^2*t+x*z*t+y*z*t+z^2*t-y*t^2-z*t^2=0,x^2+y^2+z*t=y^3-y*z^2+x*z*t+y*z*t-x*t^2+y*t^2+t^3=0}|4.3.a_e_a_n
{x*y+t^2=y^3+y*z^2+z^3+x^2*t+x*z*t-z^2*t=0,x*y+t^2=y^3+x*y*z-y^2*z+x*z^2+y*z^2+z^3+x^2*t+x*z*t-z^2*t=0,x*y+t^2=y^3+x*y*z+y^2*z+x*z^2+y*z^2-z^3+x^2*t+x*y*t-y^2*t-x*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t-x*z*t+z^2*t+y*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t+y^2*t+x*z*t-z^2*t-x*t^2-z*t^2=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t-y*z*t-z^2*t+x*t^2-y*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+y*z*t+x*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^3+z^3+y^2*t+x*z*t+y*z*t+z^2*t+y*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z-y*z^2-z^3+x*z*t+z^2*t-x*t^2+y*t^2-z*t^2-t^3=0}|4.3.a_e_a_o
{x*y+t^2=x*y*z+y^2*z+x*z^2-y*z^2-z^3+x^2*t+y^2*t-y*z*t+z^2*t=0,x*t-y*z=x*y^2+x^2*z+x*y*t+y^2*t-x*z*t+z^2*t+x*t^2+y*t^2-z*t^2-t^3=0}|4.3.a_e_a_p
{y^2=x^9+x^8+x^7+2*x^4+1,y^2=2*x^9+2*x^8+2*x^7+x^4+2,y^2=x^10+2*x^9+x^8+x^7+x^6+2*x^5+x^3+x^2+x,y^2=2*x^10+x^9+2*x^8+2*x^7+2*x^6+x^5+2*x^3+2*x^2+2*x,y^2=x^10+2*x^9+2*x^8+x^7+2*x^6+2*x^5+2*x^3+2*x^2+2*x+1,y^2=2*x^10+x^9+x^8+2*x^7+x^6+x^5+x^3+x^2+x+2,x*y+t^2=-y^3+x*y*z-y^2*z+x*z^2-y*z^2-z^3+x^2*t-x*z*t-y*z*t=0,x*y+t^2=y^3+x^2*z-x*y*z+x*z^2+y*z^2-z^3+y^2*t=0,x*t-y*z=y^3+x^2*z+x^2*t+z^2*t+x*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+y^2*t-x*t^2-z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z-z^3+x^2*t+x*y*t-y^2*t+z^2*t+x*t^2+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+x*z*t-y*z*t-z^2*t+y*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2-z^3+y^2*t+x*z*t+x*t^2-y*t^2-t^3=0}|4.3.a_e_a_q
{x^2+y^2+z*t=y^3-y*z^2+y^2*t+x*z*t+y*z*t+z^2*t+t^3=0}|4.3.a_e_a_r
{y^2=x^10+2*x^9+x^5+2*x^4+x^3+x^2+x+2,y^2=2*x^10+x^9+2*x^5+x^4+2*x^3+2*x^2+2*x+1,y^2=x^10+x^9+x^8+2*x^7+2*x^5+2*x^3+2*x^2+x,y^2=2*x^10+2*x^9+2*x^8+x^7+x^5+x^3+x^2+2*x,x*y+t^2=y^2*z+x*z^2-y*z^2+z^3+x^2*t+y^2*t-y*z*t=0,x*y+t^2=y^3+x*z^2-y*z^2-z^3+x^2*t-x*y*t+y*z*t+z^2*t=0,x*y+t^2=y^3+x*y*z+y^2*z+x*z^2-y*z^2+z^3+x^2*t+x*y*t-x*z*t-y*z*t=0,x*y+t^2=x^2*z+x*y*z+y^2*z+x*z^2+y*z^2-z^3+x*y*t-y^2*t-y*z*t+z^2*t=0,x*y+t^2=-y^3+x^2*z+x*y*z-y^2*z+x*z^2-z^3+x*y*t-y^2*t+z^2*t=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-y^2*t-x*z*t-z^2*t+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t+y^2*t-z^2*t+x*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t-y^2*t+z^2*t+x*t^2-z*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t+y*z*t+z^2*t+x*t^2-y*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+y*z*t+x*t^2+y*t^2-z*t^2=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t+x*z*t-y*z*t-z^2*t-y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+x*z*t-y*z*t+z^2*t+x*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t+x*z*t+y*z*t-x*t^2+y*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z+z^3+x*z*t-z^2*t-x*t^2+y*t^2+z*t^2-t^3=0}|4.3.a_e_a_s
{x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t+x*z*t+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t-y*z*t+x*t^2+z*t^2=0,x^2+y^2+z*t=y^3-y*z^2+y^2*t+x*z*t+y*z*t+t^3=0}|4.3.a_e_a_t
{x*y+t^2=y^3+x^2*z+y^2*z+y*z^2+z^3+y^2*t+y*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z+x^2*t-x*z*t-z^2*t-x*t^2+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+x*z*t+y*z*t-z^2*t-x*t^2-y*t^2-t^3=0}|4.3.a_e_a_u
{x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t+x*z*t-z^2*t-x*t^2+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3+x*z^2-y*z^2+z^3+x*z*t+y*z*t-x*t^2-y*t^2-z*t^2-t^3=0}|4.3.a_e_a_v
{x*t-y*z=x*y^2+x^2*z+z^3+y^2*t+x*z*t-z^2*t+y*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t-x*z*t+z^2*t+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t+x*z*t+y*z*t+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3-y^2*t+x*z*t+y*z*t+z^2*t-y*t^2+t^3=0}|4.3.a_e_ab_h
{y^2=2*x^10+x^8+2*x^7+x^6+x^5+x^3+x^2+2*x+2,x*y+t^2=x*y*z-y^2*z+x*z^2-y*z^2-z^3+x^2*t+y^2*t+z^2*t=0,x*y+t^2=-y^3+x^2*z+x*y*z-y^2*z+x*z^2-y*z^2-z^3+x*y*t+y^2*t-z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t+x*z*t-z^2*t-x*t^2-y*t^2+z*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+y*z*t-z^2*t+x*t^2+y*t^2+z*t^2=0,x^2+y^2+z*t=y^3+y*z^2+x*z*t+y*z*t+z^2*t-y*t^2=0}|4.3.a_e_ab_i
{x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t-z^2*t-x*t^2-y*t^2=0,x*t-y*z=y^3+x^2*z+x^2*t+y^2*t-x*z*t+z^2*t-x*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-y^2*t+z^2*t+x*t^2-y*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-x*y*t-y^2*t-x*z*t+z^2*t+x*t^2+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=z^3+y^2*t+y*z*t-z^2*t+x*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y*z*t+x*t^2-y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t-y*z*t+z^2*t+x*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t-y*z*t+z^2*t+x*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t+y*z*t+z^2*t+x*t^2+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t-y*z*t-z^2*t-y*t^2-z*t^2=0}|4.3.a_e_ab_j
{y^2=2*x^9+2*x^8+2*x^4+2*x^3+2*x^2+x+1,y^2=2*x^9+2*x^8+2*x^7+2*x^6+x^4+x^2+x,x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t-x*z*t-y*t^2+z*t^2=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t+z^2*t+x*t^2-y*t^2+z*t^2+t^3=0}|4.3.a_e_ab_k
{x*t-y*z=x*y^2+x^2*z+x*y*t+y^2*t+x*z*t+z^2*t+y*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-x*y*t+y^2*t-x*z*t+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^2*z-z^3-y^2*t+x*z*t+y*z*t+x*t^2-y*t^2=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t-z^2*t-x*t^2+z*t^2=0,x^2+y^2+z*t=x*z^2+y*z^2+z^3+y^2*t-z^2*t-x*t^2-y*t^2+z*t^2+t^3=0}|4.3.a_e_ab_l
{x*y+t^2=y^3+y^2*z+x*z^2+z^3+x^2*t+x*y*t-y*z*t-z^2*t=0,x*y+t^2=y^3+x*y*z-y^2*z+y*z^2-z^3+x^2*t-y^2*t+y*z*t=0,x*t-y*z=y^3+x^2*z+z^3+x*z*t+z^2*t+x*t^2+y*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+x*z*t-x*t^2-y*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x*y*t+y^2*t-x*z*t+z^2*t+x*t^2-y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+z^3+y^2*t+y*z*t+z^2*t+x*t^2+z*t^2=0}|4.3.a_e_ab_m
{x*t-y*z=y^3+x^2*z+x^2*t+y^2*t-x*z*t-z^2*t-y*t^2-z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-y^2*t-x*z*t-y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=-z^3+y^2*t+x*z*t+y*z*t-z^2*t-y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y*z^2+y^2*t+x*z*t-y*z*t-y*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+x*z*t-y*z*t-z^2*t-x*t^2-y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^3+x*z^2+y^2*t-x*t^2+y*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z+x*z^2+y*z^2+x*z*t-y*z*t+z^2*t-x*t^2-y*t^2-z*t^2+t^3=0}|4.3.a_e_ab_n
{y^2=x^9+x^8+2*x^6+2*x^5+2*x^4+x^3+x^2+x+2,y^2=x^10+x^9+x^8+2*x^7+x^6+2*x^5+x^4+x^3+1,x*y+t^2=y^3+x*y*z-y^2*z+x*z^2+y*z^2-z^3+x^2*t-y^2*t-x*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z+z^3-x*y*t-x*z*t+z^2*t+y*t^2+t^3=0,x^2+y^2+z*t=y^3-y*z^2+x*z*t+x*t^2-y*t^2+z*t^2=0}|4.3.a_e_ab_o
{x*t-y*z=y^3+x^2*z+x*y*t+x*z*t-z^2*t+x*t^2-z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t+z^2*t+x*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x*y*t+y^2*t+z^2*t+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+x*t^2+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+z^3+y^2*t+x*z*t+y*z*t+z^2*t-y*t^2-z*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2+x*z*t-y*z*t+z^2*t+x*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2-y^2*t+x*z*t-y*z*t+x*t^2+z*t^2=0}|4.3.a_e_ab_p
{x*y+t^2=-y^3+x^2*z+x*z^2-y*z^2-z^3+x*y*t+y^2*t+y*z*t-z^2*t=0}|4.3.a_e_ab_q
{x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t+x*z*t+x*t^2+y*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t-x*z*t+z^2*t+x*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t+y*z*t+z^2*t+x*t^2-y*t^2-z*t^2=0,x^2+y^2+z*t=y^2*z+z^3+y^2*t+y*z*t+z^2*t+x*t^2-y*t^2-z*t^2+t^3=0}|4.3.a_e_ab_r
{y^2=2*x^9+2*x^8+2*x^7+x^5+x^2+2*x,x*y+t^2=y^3+x*z^2+y*z^2+z^3+x^2*t-y^2*t+z^2*t=0,x*t-y*z=y^3+x^2*z+x*y*t-z^2*t+x*t^2+y*t^2-z*t^2-t^3=0,x*t-y*z=y^3+x^2*z+z^3+x*y*t-x*z*t+x*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+y^2*t+x*z*t-z^2*t+y*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t-x*t^2-y*t^2+z*t^2=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t+y*z*t+x*t^2+y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^3-y*z^2+y^2*t+x*z*t+y*z*t-z^2*t-y*t^2-z*t^2-t^3=0}|4.3.a_e_ab_s
{x*t-y*z=x*y^2+x^2*z+z^3+x*y*t+y^2*t+x*z*t-z^2*t+x*t^2-z*t^2=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t+y*z*t+x*t^2+y*t^2-z*t^2+t^3=0}|4.3.a_e_ab_t
{x*y+t^2=x^2*z+x*y*z-y^2*z+y*z^2+z^3+x*y*t+y*z*t+z^2*t=0}|4.3.a_e_ac_g
{x*y+t^2=-y^3-y^2*z+x*z^2+z^3+x^2*t+x*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t+x*t^2-y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t-y*z*t+z^2*t+x*t^2-y*t^2=0}|4.3.a_e_ac_h
{y^2=2*x^9+2*x^8+2*x^7+2*x^6+x^5+2*x^4+2*x^3+1,y^2=x^10+2*x^9+x^7+x^4+2*x^3+2*x^2+2*x+2,x*y+t^2=x*y*z-y^2*z+x*z^2+y*z^2+z^3+x^2*t+x*y*t+y^2*t+y*z*t+z^2*t=0,x*y+t^2=x*y^2+y^3+x^2*z+x*z^2+y*z^2-z^3+z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+z^2*t+x*t^2-y*t^2+t^3=0}|4.3.a_e_ac_i
{y^2=2*x^10+x^9+x^8+2*x^7+2*x^6+2*x^4+x^2+x+1,y^2=2*x^10+2*x^9+x^7+x^5+x^3+2*x,x*y+t^2=y^3+x*z^2+y*z^2+z^3+x^2*t+x*z*t=0,x*y+t^2=x^2*z-y^2*z+x*z^2-z^3+x*y*t+y^2*t+y*z*t-z^2*t=0,x*y+t^2=x^2*z+x*y*z+y^2*z+x*z^2+y*z^2-z^3+y^2*t-y*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t+x*z*t-z^2*t+x*t^2-y*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y*z*t+z^2*t+x*t^2+z*t^2=0}|4.3.a_e_ac_k
{x*y+t^2=y*z^2+z^3+x^2*t+y^2*t+y*z*t+z^2*t=0,x*y+t^2=x*y*z-y^2*z+x*z^2-y*z^2+z^3+x^2*t+y^2*t-y*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-z^2*t-y*t^2-z*t^2=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t-x*z*t-z^2*t+x*t^2+y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+y*z*t+z^2*t+y*t^2+z*t^2+t^3=0}|4.3.a_e_ac_l
